weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
7.0714583	7.0706654	-7.070662	0.9991517	0.500198	0.5000007	0.0008489391
7.071457	7.0706654	-7.070903	0.9991514	0.500138	0.49994063	0.0008487317
7.0714564	7.0706663	-7.0710053	0.9991515	0.5001125	0.4999151	0.0008486453
7.071457	7.070666	-7.0708075	0.9991516	0.50016236	0.4999651	0.0008488208
7.0714574	7.0706677	-7.0710554	0.9991513	0.5000998	0.49990276	0.0008486071
7.0714564	7.070666	-7.0712657	0.99915105	0.5000478	0.49985066	0.000848434
7.071457	7.070669	-7.0712276	0.999151	0.5000574	0.49986067	0.0008484617
7.071457	7.070669	-7.0715075	0.9991512	0.49998742	0.49979046	0.0008482295
7.0714564	7.070668	-7.0713277	0.99915123	0.50003195	0.49983504	0.0008483747
7.071454	7.0706673	-7.0710115	0.99915147	0.50011134	0.49991468	0.00084864435
7.0714564	7.0706697	-7.0712886	0.9991512	0.50004196	0.4998451	0.0008484128
7.0714564	7.07067	-7.071392	0.9991513	0.5000157	0.4998188	0.0008483255
7.071455	7.070668	-7.07115	0.9991514	0.50007653	0.49988	0.000848541
7.071455	7.0706677	-7.071637	0.9991509	0.49995425	0.49975777	0.0008481163
7.0714555	7.0706677	-7.071725	0.9991507	0.49993175	0.49973568	0.00084804476
7.071454	7.070669	-7.071921	0.99915063	0.4998835	0.49968746	0.00084788084
7.071453	7.0706716	-7.0717425	0.99915093	0.4999277	0.4997319	0.0008480293
7.071454	7.0706697	-7.071335	0.9991513	0.50002974	0.49983382	0.000848369
7.071454	7.0706706	-7.071571	0.99915105	0.49997085	0.49977517	0.0008481735
7.0714545	7.0706716	-7.071694	0.999151	0.49993965	0.49974406	0.0008480671
7.0714545	7.0706744	-7.0713973	0.99915105	0.50001377	0.49981853	0.0008483225
7.071453	7.070673	-7.0717487	0.999151	0.49992552	0.4997305	0.0008480227
7.0714507	7.070673	-7.0716467	0.99915093	0.49995187	0.49975696	0.0008481115
7.071454	7.070676	-7.071525	0.999151	0.4999815	0.49978665	0.00084821344
7.0714507	7.0706706	-7.071461	0.99915093	0.49999797	0.49980336	0.0008482641
7.0714526	7.0706744	-7.0709534	0.9991515	0.500125	0.49993047	0.0008486906
7.071452	7.070674	-7.070776	0.99915147	0.500169	0.49997452	0.00084884523
7.07145	7.070673	-7.070938	0.9991517	0.50012803	0.49993396	0.0008487073
7.0714507	7.0706763	-7.07077	0.9991516	0.50017095	0.49997696	0.0008488587
7.0714498	7.0706744	-7.0710697	0.99915147	0.5000949	0.4999012	0.0008485955
7.0714498	7.070677	-7.070916	0.9991516	0.50013345	0.49994016	0.0008487308
7.07145	7.0706773	-7.070686	0.9991516	0.5001906	0.49999726	0.0008489245
7.071449	7.070676	-7.0704665	0.9991518	0.5002458	0.5000529	0.00084910897
7.071449	7.070676	-7.070462	0.99915195	0.50024664	0.50005406	0.00084911764
7.071448	7.0706787	-7.070205	0.9991521	0.5003105	0.5001182	0.0008493349
7.0714464	7.070679	-7.0706244	0.99915206	0.5002055	0.5000136	0.0008489761
7.071448	7.0706763	-7.0703335	0.99915224	0.5002783	0.5000864	0.00084923324
